Entry,DisplayId
1445,10167
1446,6841
1447,14438
1448,6842
1449,9823
1450,1026
1451,1249
1453,9825
1454,8457
1455,22214
1457,19683
1458,8601
1459,19136
1460,20109
1461,19375
1462,9846
1464,6627
1465,20594
1467,1361
1468,6697
1469,20154
1470,1025
1472,6508
1473,20402
1475,6693
1476,6619
1477,3331
1478,1093
1479,16710
1480,9381
1481,25595
1482,20089
1483,9117
1484,9122
1485,7464
1486,9889
1487,6344
1488,12960
1489,8676
1490,6502
1491,9836
1492,1301
1493,5165
1495,16553
1497,23094
1498,14348
1499,16552
1500,2539
1501,16551
1502,16947
1503,14846
1504,17024
1505,23076
1506,17077
1507,17156
1508,2563
1509,18466
1510,19775
1511,20173
1512,19226
1513,20092
1514,19533
1515,20421
1516,8498
1518,9825
1519,1438
1520,1656
1521,19306
1522,22239
1523,5534
1524,959
1527,1442
1528,1443
1529,1262
1532,7104
1533,6358
1534,1155
1535,1787
1536,1155
1537,1183
1539,20395
1544,6498
1545,2539
1547,21551
1554,1103
1557,18456
1559,1103
1560,16856
1561,12671
1566,20078
1567,1103
1568,1103
1571,1103
1574,1103
1588,5563
1589,5563
1591,5563
1596,18096
1597,5563
1598,1464
1599,1301
1602,8489
1603,5563
1604,20188
1607,20272
1608,19743
1612,6368
1613,28470
1619,5563
1622,6501
1623,3568
1624,15340
1625,26586
1630,6552
1637,1102
1638,6623
1639,5128
1640,8526
1641,1143
1645,18060
1648,1143
1649,1483
1651,1143
1652,12642
1654,7356
1655,1143
1656,1102
1657,1143
1658,1143
1659,1795
1663,1322
1664,18289
1672,7095
1676,1143
1677,8678
1678,11269
1679,5137
1680,19304
1681,1246
1684,13256
1685,1285
1686,18096
1687,1496
1688,18092
1689,7354
1690,1007
1691,6360
1692,959
1693,6655
1694,6655
1695,6655
1696,1498
1697,6630
1698,1498
1699,6665
1700,7264
1701,1498
1702,6349
1703,6349
1704,1504
1705,7380
1706,6614
1707,21905
1708,18114
1710,15713
1711,1093
1712,2616
1713,23949
1714,9858
1715,8683
1716,16667
1717,12960
1718,17137
1719,7429
1720,21460
1721,8581
1722,15467
1724,2592
1725,2592
1726,20749
1727,12827
1728,19997
1729,2588
1730,6902
1731,6903
1732,6904
1733,15272
1734,6905
1735,687
1736,6906
1737,977
1738,6902
1739,6903
1740,6904
1741,15065
1742,6905
1743,687
1744,6914
1745,977
1746,6902
1747,6903
1748,6904
1749,15074
1750,6905
1751,687
1752,6914
1753,977
1754,6902
1755,6903
1756,6904
1757,15181
1758,6905
1759,687
1760,6914
1761,977
1764,7578
1766,23095
1767,14065
1768,14064
1769,16786
1770,14378
1772,3757
1774,23093
1775,14370
1776,12930
1777,14371
1778,14377
1780,16820
1782,23102
1783,14373
1784,14374
1785,14121
1786,14376
1787,14360
1788,16990
1789,3653
1790,23050
1791,972
1792,6731
1793,14361
1794,14272
1795,16935
1796,16992
1797,17015
1798,23058
1799,17066
1800,16967
1801,15002
1802,16895
1803,16945
1804,16998
1805,17022
1806,23072
1807,17072
1808,16977
1809,14205
1810,14418
1811,20037
1812,19245
1813,20413
1814,19534
1815,5217
1816,8495
1817,20164
1818,20183
1819,14039
1820,19535
1821,5151
1822,20385
1823,6794
1824,19292
1825,19784
1826,8587
1827,8482
1828,19369
1829,15591
1830,4129
1831,20361
1832,16845
1835,14443
1836,14249
1839,17126
1840,17170
1843,14469
1844,14471
1845,6864
1846,13617
1849,16914
1850,14282
1851,6340
1852,6985
1853,10410
1854,6497
1875,8604
1877,1317
1878,1317
1880,1317
1882,1317
1886,1317
1893,19234
1894,3029
1895,7488
1896,7487
1897,7485
1899,7483
1900,7492
1901,7440
1902,7441
1903,7439
1904,7429
1905,7428
1906,12236
1907,10654
1908,1600
1909,7426
1910,7493
1911,7494
1912,6509
1913,5009
1914,6505
1915,1183
1917,20435
1918,6706
1922,1283
1923,1625
1924,2618
1925,20114
1926,5225
1927,19276
1928,20415
1929,16848
1930,23067
1931,1645
1933,20418
1934,6774
1935,20471
1936,20399
1937,5040
1938,8565
1939,18084
1940,18084
1941,8383
1942,18080
1943,697
1944,17062
1945,17189
1946,20919
1948,1661
1950,7352
1951,8279
1955,6907
1956,7236
1957,1684
1958,1515
1959,14038
1960,6832
1961,1685
1962,6565
1963,7350
1965,3846
1968,1695
1969,7001
1970,1805
1971,7128
1972,924
1973,6506
1974,16901
1975,20179
1976,8590
1977,1244
1978,12813
1979,18793
1980,9840
1981,8668
1982,20191
1983,7490
1984,1705
1985,1706
1986,20638
1987,7155
1988,25892
1990,5533
1991,18269
1992,21612
1993,14436
1994,19129
1995,1496
1996,9840
1997,16670
1998,20356
1999,1330
2000,20251
2002,3337
2003,1244
2004,7138
2005,7270
2006,7270
2007,7270
2008,7270
2011,20120
2012,6507
2013,20373
2014,5176
2015,19255
2016,1727
2017,6738
2018,20088
2020,20492
2021,18650
2023,7481
2024,22096
2025,22115
2026,8593
2027,22079
2028,22119
2029,19281
2030,22146
2032,16887
2033,10711
2034,12699
2035,5161
2036,17054
2037,11447
2038,13248
2039,6012
2040,18399
2041,8703
2042,20379
2043,6011
2044,19220
2045,13537
2046,22226
2047,8473
2048,19770
2050,7355
2051,1755
2052,1755
2053,1757
2054,19299
2055,8579
2056,1758
2057,20175
2058,19611
2059,22991
2060,1762
2064,19650
2065,20212
2066,19203
2067,20431
2069,16868
2070,6353
2071,18084
2072,20363
2073,19134
2074,20168
2075,5218
2077,28578
2078,20157
2079,19637
2080,19400
2081,6537
2082,2588
2084,20152
2085,1116
2087,17095
2088,6455
2089,20407
2091,6396
2092,6442
2098,28718
2099,28636
2100,8258
2101,21328
2102,1816
2103,26499
2104,5999
2105,10005
2106,1818
2107,845
2108,8662
2109,977
2110,12674
2112,14279
2113,924
2114,16654
2115,3237
2117,16576
2119,16969
2120,8969
2121,16575
2122,14425
2123,14426
2124,14427
2125,17176
2126,14429
2127,14430
2128,2380
2129,18662
2130,22118
2131,22075
2132,22149
2133,18480
2134,22101
2136,18085
2137,6437
2138,6460
2139,22135
2140,6440
2141,8655
2142,17117
2143,2355
2144,3602
2145,14480
2146,14481
2147,7419
2148,6926
2149,6972
2150,6973
2151,6975
2152,2989
2153,8683
2154,1143
2156,16858
2158,14478
2159,14479
2160,14477
2161,1143
2162,963
2163,20291
2164,20312
2165,23054
2166,685
2167,17178
2168,16713
2169,20347
2170,3127
2172,9895
2173,28227
2175,8534
2176,1926
2177,1927
2178,7482
2179,7420
2180,7486
2181,7489
2182,7438
2183,7427
2184,7434
2186,4545
2187,3019
2188,3020
2189,1938
2191,7087
2194,8567
2195,6432
2196,7462
2197,7443
2198,7465
2199,7474
2200,7466
2201,7473
2202,7463
2203,8506
2204,20038
2205,20153
2206,6445
2207,22137
2208,22142
2209,22139
2210,2552
2211,18656
2212,2553
2213,18673
2214,17884
2215,18670
2216,18486
2217,18665
2218,20451
2219,18485
2220,18729
2221,18484
2222,2559
2223,1102
2224,6432
2225,20470
2226,20372
2227,22219
2230,6930
2231,16671
2232,4272
2233,18489
2234,8677
2235,20598
2236,20345
2237,2628
2238,16842
2239,2854
2240,23061
2241,15248
2243,19729
2244,8090
2245,15506
2246,9841
2249,2632
2250,7113
2251,7368
2252,7167
2254,19612
2255,2057
2256,5221
2257,20429
2258,4260
2259,19623
2260,8470
2262,9840
2263,5170
2264,12830
2265,19297
2266,20427
2267,5208
2268,20213
2271,20346
2273,16114
2274,6883
2275,13279
2276,16996
2277,3173
2278,17190
2280,20370
2281,19297
2282,20211
2283,16831
2284,23132
2287,2474
2288,18084
2289,3331
2290,2616
2291,19305
2292,19037
2295,1225
2296,10377
2299,19389
2300,9502
2302,4713
2303,9500
2304,7450
2305,18127
2306,3709
2307,17163
2308,23028
2309,13864
2310,23025
2311,17233
2312,5406
2313,7451
2314,9531
2315,9530
2316,23021
2317,17214
2318,7382
2319,7388
2320,4752
2321,7363
2322,6644
2323,6644
2324,18114
2325,15732
2326,16905
2327,17172
2361,8690
2362,18730
2363,6708
2364,14459
2366,14458
2367,14162
2369,14457
2370,16871
2371,17114
2372,18478
2373,17158
2374,17002
2375,17051
2376,18672
2377,18509
2378,7251
2379,2215
2380,6902
2381,2217
2382,7269
2383,6903
2384,6904
2385,6905
2386,2222
2387,6902
2388,2228
2389,6952
2390,6953
2391,6954
2392,2265
2393,6902
2394,2217
2395,6903
2396,6904
2397,6955
2398,2269
2399,6902
2400,2270
2401,6952
2402,6953
2403,6954
2404,1102
2405,1102
2406,15274
2407,1102
2408,15274
2409,15274
2410,12312
2411,13108
2412,1007
2413,13108
2414,13108
2415,13108
2417,8634
2418,2969
2419,6819
2420,6820
2421,6821
2422,6822
2423,8642
2424,6853
2425,2976
2426,6854
2427,6855
2428,6856
2429,14484
2431,14483
2432,1861
2434,14482
2435,16769
2437,16770
2438,16772
2440,16771
2441,18468
2442,2324
2443,18477
2444,18516
2445,18749
2446,18733
2447,7396
2448,18732
2449,1464
2450,7406
2451,18772
2452,7241
2453,7337
2454,15733
2455,15715
2456,2345
2457,15738
2458,15792
2459,15742
2460,6373
2461,2357
2462,1805
2463,16900
2464,11558
2465,17031
2466,6368
2467,17165
2468,17020
2469,17027
2470,14496
2471,14492
2472,14495
2473,14295
2474,14493
2475,2686
2476,2376
2477,23527
2478,1805
2479,8512
2480,19601
2481,16155
2482,8488
2483,19243
2484,6442
2485,5219
2486,19627
2487,20448
2488,22078
2489,22094
2490,8488
2491,22112
2492,12992
2493,22121
2494,22136
2495,7310
2496,2398
2497,2399
2498,19299
2499,8511
2500,19626
2501,19614
2502,6444
2503,20436
2504,8106
2505,20723
2506,20722
2507,20714
2508,6606
2509,6607
2510,6594
2511,20728
2512,5996
2513,5998
2514,5996
2515,5996
2516,5998
2517,5996
2518,5998
2519,5998
2520,22085
2521,22084
2522,8485
2523,22216
2524,8803
2525,22133
2526,22141
2527,22150
2528,22081
2529,22098
2530,22105
2531,22111
2532,22120
2533,22134
2534,22140
2535,20389
2536,6630
2545,3043
2546,6981
2547,6905
2548,7922
2549,20330
2550,8106
2551,10671
2552,6593
2553,15274
2554,6270
2555,15274
2556,1301
2557,2466
2558,7442
2559,2469
2560,1143
2561,1310
2562,6488
2563,6396
2564,4485
2565,6555
2566,16666
2567,20590
2568,17125
2569,17120
2570,23122
2571,2486
2572,12687
2573,2489
2574,2490
2575,10840
2576,10834
2577,10845
2578,10891
2579,12864
2580,23133
2581,11908
2582,12394
2583,13524
2584,23144
2585,12669
2586,22033
2587,10892
2588,13253
2589,7383
2590,18597
2591,1329
2592,7418
2593,6373
2594,18115
2595,7921
2596,18085
2598,15274
2599,1102
2600,1102
2601,15274
2602,1102
2604,7349
2605,6373
2606,2515
2607,2516
2608,6703
2609,2637
2610,6396
2611,18107
2612,12704
2613,12661
2614,16614
2615,12655
2616,12701
2617,12654
2618,12702
2619,3029
2620,15284
2621,15295
2622,13244
2623,15336
2624,15547
2625,12931
2628,3048
2629,6710
2632,20473
2633,2533
2634,7283
2635,6902
2636,2551
2637,924
2638,924
2639,2571
2640,7166
2642,6903
2643,6904
2644,15082
2645,6905
2646,2217
2647,6906
2648,2215
2649,6902
2650,6903
2651,6904
2652,15164
2653,6905
2654,2217
2655,6914
2656,2215
2657,981
2658,18103
2659,18105
2660,18104
2661,18106
2662,21712
2663,1816
2664,20441
2665,6396
2666,7923
2667,2599
2668,6630
2669,6651
2671,6655
2672,6680
2673,25467
2674,22193
2675,8743
2676,7241
2677,2473
2678,1443
2679,2474
2680,25468
2681,2474
2682,2627
2683,6345
2684,25468
2685,2473
2686,18117
2687,21327
2688,6417
2690,28201
2691,6903
2692,1443
2693,1443
2694,28250
2695,7432
2696,7922
2697,1102
2698,1102
2699,1102
2700,1102
2701,1102
2702,7158
2703,24596
2704,24594
2705,24595
2706,7454
2707,7456
2708,7448
2709,7455
2710,7447
2711,7433
2712,7916
2713,28952
2714,7461
2715,7460
2716,7446
2717,7445
2718,7457
2719,6710
2720,1102
2721,16826
2722,1102
2723,18079
2724,1323
2725,7629
2728,7629
2730,7629
2732,7629
2734,7629
2735,7629
2738,7629
2740,7629
2742,7629
2744,7629
2745,7629
2748,7629
2749,7629
2750,7629
2751,7629
2754,20117
2755,2757
2756,7596
2757,7596
2758,7596
2759,7596
2760,6430
2763,6437
2764,6444
2765,20383
2766,6445
2770,4681
2771,4690
2772,4689
2773,2786
2774,20654
2775,18107
2776,4681
2777,2787
2778,20654
2779,2788
2780,20712
2781,20979
2782,20671
2783,20717
2784,2793
2785,20668
2786,20718
2787,20534
2788,18115
2789,6707
2790,6707
2791,6707
2792,6707
2793,1143
2794,1143
2795,1143
2797,3422
2798,4689
2799,7129
2800,21114
2801,5193
2802,6484
2803,6514
2804,6502
2805,23084
2806,1244
2807,9118
2808,3947
2809,7476
2810,7479
2811,7308
2812,6448
2813,7478
2814,3151
2815,8467
2816,19669
2817,17103
2818,1963
2819,6443
2820,6540
2821,19633
2822,20091
2823,19236
2824,20554
2825,20552
2826,6497
2827,7431
2828,7105
2829,2853
2830,2853
2831,2853
2832,811
2833,7139
2834,3152
2835,4714
2836,4715
2837,924
2838,4716
2839,924
2840,7391
2841,7390
2842,7355
2843,18074
2844,2861
2845,14035
2846,3225
2847,4805
2848,5198
2849,19929
2850,3855
2851,23529
2852,13095
2853,6966
2854,25851
2855,7207
2856,2868
2857,25852
2858,2873
2859,2874
2862,24673
2863,24674
2864,25848
2865,4333
2866,23530
2867,23532
2868,23533
2869,9403
2870,23540
2871,24675
2872,2885
2874,3020
2875,11990
2876,6660
2877,20151
2878,8456
2879,13109
2880,7417
2881,15274
2882,15274
2883,15274
2884,26367
2885,3048
2886,2904
2887,6687
2888,21327
2889,811
2890,6684
2891,3021
2892,13707
2893,13707
2894,18117
2895,2947
2896,2947
2898,2967
2899,16949
2900,18528
2901,6568
2902,23099
2903,8107
2904,20732
2905,23032
2906,2922
2907,19227
2908,20605
2909,2925
2910,6931
2911,9898
2912,20320
2913,16828
2915,19664
2916,2934
2917,9850
2918,13274
2919,6526
2920,6556
2921,6485
2922,6564
2923,6550
2924,6350
2925,3124
2926,7038
2927,2947
2928,6371
2929,7414
2930,6400
2931,7385
2932,7415
2933,9845
2934,7400
2939,3004
2940,1769
2941,20359
2942,3007
2943,21600
2944,21598
2945,16754
2946,16752
2947,16754
2948,6515
2949,16989
2950,20378
2951,9851
2953,23077
2954,14615
2955,16545
2956,3031
2957,14499
2958,14498
2959,14525
2960,14497
2961,17093
2962,17160
2963,16980
2964,17175
2965,22677
2966,7193
2967,22673
2968,22676
2969,14524
2970,14529
2971,14531
2972,14528
2973,14539
2974,14537
2975,14534
2976,14536
2977,22689
2978,22693
2979,22690
2980,12450
2981,14549
2982,14554
2983,14552
2984,16789
2985,9739
2986,11369
2987,11373
2988,14411
2989,25769
2990,25768
2991,25765
2992,16731
2993,13252
2994,13217
2995,13273
2996,7331
2997,10044
2998,6562
2999,7259
3000,16888
3001,18087
3002,6338
3003,6492
3004,6551
3005,6553
3006,6521
3007,6832
3008,23080
3010,6371
3011,13259
3012,3331
3013,1093
3014,7040
3015,18109
3016,7139
3017,811
3018,23027
3019,12682
3020,21294
3021,20673
3022,16534
3023,20727
3024,20726
3025,20725
3026,20675
3027,20670
3028,8104
3029,5996
3030,26497
3031,5996
3032,5998
3033,5998
3034,5998
3035,3225
3036,5392
3037,20653
3039,20672
3040,20740
3041,20729
3042,20734
3044,3191
3045,25778
3046,13276
3047,25782
3048,11525
3049,25780
3050,3058
3051,6901
3052,13283
3053,3293
3054,6898
3055,8665
3056,16954
3057,16984
3058,17055
3059,13252
3060,6730
3061,9112
3062,3206
3063,13250
3064,3205
3065,27547
3066,27550
3067,3217
3068,16824
3069,27554
3070,15149
3071,19209
3072,16694
3073,16846
3074,12420
3075,15322
3076,4873
3077,13542
3078,20669
3079,20738
3080,7066
3081,7185
3082,2853
3083,7215
3084,7072
3085,7922
3086,7922
3087,18115
3088,1317
3089,1103
3090,1103
3091,1103
3092,1103
3093,1103
3094,1103
3095,1103
3096,1103
3097,1103
3098,1103
3099,1103
3100,1103
3101,1103
3102,1103
3103,8588
3107,20779
3108,20773
3109,16753
3110,7723
3111,20777
3113,1143
3114,1143
3115,1143
3116,1143
3117,7138
3118,1143
3119,1143
3120,1143
3121,1143
3122,1143
3123,1143
3124,1143
3125,5563
3126,5563
3127,5563
3128,16755
3129,5563
3130,5563
3131,16760
3132,5563
3133,5563
3134,1246
3135,20782
3136,16758
3137,20783
3138,1246
3139,1246
3140,1246
3141,1246
3142,1246
3143,1246
3144,1246
3145,3288
3146,1246
3147,3289
3148,7849
3149,3291
3150,3292
3151,3293
3152,17177
3153,23128
3154,18340
3155,3331
3156,7132
3157,7083
3158,10412
3159,6832
3160,3304
3161,16696
3162,3233
3163,2853
3164,7357
3165,983
3166,12965
3167,6699
3168,6629
3169,6002
3170,6666
3171,3429
3172,7330
3173,25466
3174,6690
3175,11164
3176,3307
3177,6651
3179,28257
3180,6658
3181,6678
3182,18597
3183,6669
3184,20396
3185,20362
3186,26576
3187,20573
3188,20072
3189,8525
3190,6799
3191,11165
3192,26590
3193,19545
3194,19622
3195,8499
3196,26585
3197,20184
3198,8585
3199,19372
3200,17004
3201,19283
3202,10216
3203,5228
3204,3606
3205,14410
3206,20186
3207,14535
3208,5232
3209,20250
3210,19275
3211,25766
3212,25779
3213,6953
3214,22674
3215,6899
3216,18121
3217,16787
3218,7208
3219,3396
3220,25469
3221,3396
3222,20607
3223,19624
3224,16926
3225,6437
3226,6832
3227,20381
3228,10402
3229,9917
3230,17166
3231,10166
3232,3409
3233,3410
3234,963
3235,9840
3236,3152
3237,3152
3238,3411
3239,24683
3240,24684
3241,24685
3242,3413
3243,3414
3244,7017
3245,7018
3246,7019
3247,6961
3248,1102
3249,6632
3250,1301
3251,8452
3252,3029
3253,3422
3254,2885
3255,3426
3256,3427
3257,3427
3258,5283
3259,11164
3260,16612
3261,23143
3262,21052
3263,3432
3264,11489
3265,6669
3266,3433
3267,20176
3268,6432
3269,19772
3270,16585
3271,3396
3272,3442
3273,2967
3274,16587
3275,16586
3276,18490
3277,20444
3278,3447
3279,26927
3280,26928
3281,27175
3282,26932
3283,26933
3284,27993
3285,27994
3286,27995
3287,28591
3288,27996
3289,14514
3290,14509
3291,14511
3292,14513
3293,19281
3294,5203
3295,3434
3296,6442
3297,3427
3298,3410
3299,6002
3300,6682
3301,6002
3302,26944
3303,26945
3304,28997
3305,26948
3306,26949
3307,11060
3308,16592
3309,16591
3310,16590
3311,14544
3312,14545
3313,28047
3314,14546
3315,14547
3316,3486
3317,3486
3318,3487
3319,5007
3320,4506
3321,4016
3322,23015
3323,16906
3324,21457
3325,19252
3326,3502
3327,20434
3328,16655
3329,5204
3330,12971
3331,15196
3332,6987
3333,6832
3334,7495
3335,3509
3336,20341
3337,7111
3338,7094
3339,6371
3340,7148
3341,6920
3342,7843
3343,1183
3344,4511
3345,15912
3346,7495
3347,568
3348,6646
3349,3565
3350,7444
3351,7468
3352,3568
3353,6502
3354,6502
3355,6524
3356,7346
3357,7381
3358,6661
3360,3573
3361,7477
3362,7449
3363,16663
3364,7484
3365,16664
3366,7491
3367,7464
3368,7459
3369,6396
3370,7881
3371,18077
3372,18077
3373,16804
3374,16554
3375,16555
3376,16819
3377,14111
3378,16807
3379,16806
3380,16784
3381,16913
3382,15734
3383,15745
3384,292
3385,15716
3386,15750
3387,24213
3388,15770
3389,15773
3390,15787
3391,15789
3392,21310
3393,1301
3394,1301
3395,1301
3396,1301
3397,6629
3399,6627
3400,20110
3401,6628
3402,6691
3403,1225
3404,7338
3405,7210
3406,19567
3407,1659
3408,7217
3409,7186
3410,7089
3411,19528
3412,18597
3413,20589
3414,6796
3415,20339
3416,12971
3417,20174
3418,7287
3419,6549
3420,6483
3421,6560
3422,6479
3423,6489
3424,6487
3425,7292
3426,16610
3427,7905
3428,10892
3429,4532
3430,6612
3431,17092
3432,7437
3433,7480
3434,6371
3435,3708
3436,2539
3437,6875
3438,3026
3439,3709
3440,6806
3441,2947
3442,4500
3443,8495
3444,8698
3445,20599
3446,20419
3447,6880
3448,1464
3449,23127
3450,18659
3451,6541
3452,5120
3453,16907
3454,3755
3455,20015
3456,15798
3457,16850
3458,6982
3459,2563
3460,18115
3461,12672
3462,28607
3463,20772
3464,26497
3465,5998
3466,7408
3467,6714
3468,3411
3469,23528
3470,24678
3471,13090
3472,25850
3473,25849
3474,9390
