SpellId,SpellXSpellVisualId
1050,237289
1053,237690
1055,237224
1056,237661
1058,237679
1059,237680
1062,237356
1063,237357
1064,237358
1065,237262
1066,237522
1070,237550
1075,237128
1076,237129
1079,241424
1082,237248
1084,237249
1086,237632
1087,237438
1088,237279
1089,237280
1090,237302
1091,237303
1094,236899
1095,236833
1096,236834
1098,237777
1101,237660
1105,237737
1106,237667
1107,237096
1108,237113
1109,237114
1112,237117
1116,237565
1117,237566
1120,237830
1121,237755
1122,237139
1123,238011
1124,238012
1126,238034
1127,237671
1129,237807
1130,237613
1131,237614
1132,237615
1133,237616
1135,237728
1137,241709
1138,236964
1139,236804
1140,236805
1141,237459
1142,237460
1146,237461
1147,237462
1148,237463
1149,237278
1150,236995
1151,236996
1152,237831
1153,237447
1159,237448
1160,237449
1161,237238
1163,237637
1164,237555
1165,237556
1166,237412
1167,237413
1168,237414
1169,238510
1171,237152
1172,237153
1173,237118
1174,236954
1175,236971
1176,236972
1179,237625
1185,237967
1186,237969
1187,237082
1188,237617
1189,237618
1191,237516
1192,237517
1193,237512
1194,237513
1195,237477
1196,237478
1197,237668
1198,237669
1199,237306
1200,237307
1201,237308
1203,237213
1206,237596
1208,237597
1210,237826
1211,237486
1212,237487
1213,237488
1214,237489
1217,237506
1218,237783
1219,237784
1220,237785
1223,237741
1224,237725
1225,237674
1226,237675
1227,237729
1228,237751
1229,237752
1231,237524
1233,237525
1234,329311
1236,237546
1241,237548
1242,237549
1243,237571
1244,237220
1245,237629
1246,237630
1247,237631
1248,237646
1249,237647
1250,237648
1251,237282
1252,237283
1253,237284
1254,237599
1255,237600
1256,237195
1257,237196
1258,237197
1259,237198
1260,237753
1261,237754
1262,237802
1263,237803
1264,237804
1265,237805
1266,237828
1267,245931
1268,245802
1269,245803
1275,245174
1276,245237
1277,242073
1278,245386
1279,245260
1280,243431
1281,245312
1282,245313
1283,237553
1284,237554
1285,237815
1286,237476
1287,237820
1288,237458
1290,237514
1291,237534
1292,237535
1293,237536
1295,237221
1296,237222
1297,237154
1298,237210
1299,237211
1300,237572
1301,237479
1302,237480
1303,237481
1304,237482
1305,237579
1306,237638
1307,237639
1308,237640
1312,237808
1313,237809
1314,237810
1315,237811
1316,237812
1318,237769
1319,237467
1320,237468
1321,237687
1322,237688
1323,237343
1324,237425
1325,237426
1326,237427
1327,237137
1328,237138
1329,237355
1330,237394
1331,237273
1332,237988
1333,237989
1336,237990
1337,237991
1338,237588
1339,237650
1340,237651
1341,237652
1342,237673
1343,237464
1344,237484
1345,237538
1348,237539
1349,237558
1350,237559
1351,237560
1352,237473
1353,237575
1354,237576
1355,237577
1356,237578
1357,237552
1358,237077
1361,237466
1362,237756
1363,237757
1364,237452
1365,237471
1366,237472
1367,237251
1368,237207
1369,237469
1370,237450
1371,237451
1372,237813
1373,237474
1374,237761
1375,237762
1376,237395
1377,237411
1378,237519
1379,237520
1380,237521
1381,237320
1382,237321
1383,237229
1384,237230
1385,237672
1387,237787
1388,237788
1391,237080
1393,237081
1394,236975
1395,236976
1396,236992
1397,236993
1398,236994
1399,237410
1401,237763
1402,237457
1403,237801
1404,237437
1406,238351
1407,238352
1408,237378
1409,237379
1410,237380
1411,237595
1412,237564
1413,237691
1414,237505
1415,237526
1416,237527
1417,245315
1418,237528
1419,237529
1420,237530
1421,237531
1422,237717
1423,237718
1424,237719
1425,237720
1426,237721
1427,237722
1428,237743
1429,237744
1430,237052
1431,237161
1432,237162
1433,237421
1434,237439
1435,237440
1436,237441
1437,237442
1439,237443
1441,237173
1444,237662
1445,237663
1446,237163
1448,237416
1449,237417
1450,237703
1451,237704
1452,237705
1453,237706
1454,237177
1455,237433
1456,237199
1459,237295
1460,237296
1461,237670
1462,237239
1463,237664
1464,237685
1467,237746
1468,237747
1469,237748
1470,237749
1471,237970
1472,237971
1473,237972
1474,237987
1475,237786
1476,237483
1477,237499
1478,237500
1479,237501
1481,237502
1482,237059
1483,237060
1484,237076
1490,237095
1494,237724
1495,237422
1499,237590
1509,238035
1510,238036
1513,237770
1515,238368
1535,237585
1536,237602
1538,237603
1539,237604
1540,245335
1543,336240
1544,237567
1545,237568
1547,237569
1549,237586
1552,237819
1558,238015
1559,238016
1560,238033
1561,237381
1563,237418
1564,237419
1567,237420
1568,237993
1571,237994
1572,237995
1579,237759
1580,237641
1581,237642
1582,237621
1583,237622
1584,237623
1588,237561
1589,237681
1590,237682
1591,237683
1592,237764
1593,237780
1598,237707
1599,237708
1602,237992
1603,238014
1604,237816
1605,237649
1606,237573
1607,237760
1608,237742
1610,237766
1611,237767
1612,237768
1630,237401
1631,237223
1632,237695
1633,237715
1634,237716
1640,237738
1646,237337
1647,237338
1650,237404
1663,237731
1664,237732
1665,237733
1666,237734
1667,237735
1668,237736
1669,237658
1670,237174
1671,237175
1672,237176
1675,238269
1676,237739
1677,237740
1680,237423
1685,237285
1698,237286
1702,237287
1706,237562
1708,237581
1709,237582
1710,237583
1711,237584
1712,237503
1713,236973
1714,236974
1715,237823
1716,237824
1719,242226
1722,237825
1725,237434
1728,237435
1731,237436
1732,237446
1733,237125
1734,237126
1735,237127
1736,238455
1737,238363
1738,238378
1740,238214
1741,238479
1747,238480
1748,238411
1749,238243
1750,238502
1751,238503
1752,238134
1757,237428
1758,237429
1759,238023
1760,237143
1761,237144
1762,237145
1763,237146
1764,237147
1765,237149
1766,237200
1767,237215
1768,237216
1769,237217
1771,237818
1772,237750
1773,237771
1774,237772
1775,237773
1776,237202
1777,237692
1780,237693
1781,237694
1784,237504
1785,237557
1786,237470
1787,237490
1789,237507
1790,237508
1791,237509
1792,237510
1794,237511
1795,237643
1796,237644
1797,237645
1798,237666
1799,237532
1800,237633
1801,237634
1802,237635
1803,237636
1804,237781
1809,237054
1810,237055
1811,237056
1817,237657
1818,238164
1819,238475
1820,238491
1821,238492
1822,238493
1823,238384
1824,238204
1825,237178
1827,237208
1828,237209
1829,238315
1830,238331
1831,238661
1833,238504
1834,238244
1837,238245
1838,238262
1842,237191
1845,237194
1846,237628
1847,238024
1848,237882
1849,237883
1850,237884
1851,237949
1853,238478
1856,238382
1857,238515
1858,238237
1859,238499
1862,237164
1864,237444
1865,237445
1872,237171
1873,237396
1874,237397
1875,237339
1876,237340
1877,237341
1878,237342
1881,237347
1885,237187
1886,237188
1887,237189
1893,238163
1894,237402
1895,237415
1896,237326
1897,237206
1898,237148
1900,237165
1901,237134
1902,237135
1904,237136
1906,238419
1907,238420
1909,238500
1911,238282
1912,238251
1913,238252
1914,238460
1916,238202
1918,238203
1920,238218
1921,238219
1922,238389
1923,238390
1924,238311
1925,238312
1926,238270
1927,238271
1928,238272
1929,237384
1930,237385
1931,237386
1932,237387
1933,237141
1934,238290
1935,238291
1936,237430
1937,237359
1938,237232
1940,237233
1942,237235
1943,238323
1944,238324
1946,238273
1948,238229
1949,238276
1950,238230
1952,238511
1953,238512
1954,245316
1966,245415
1978,237190
1980,238424
1981,237150
1982,237698
1983,237699
1984,237700
1985,238221
1988,238222
1989,238242
1990,238256
1991,238642
1992,238248
1993,238249
1994,238250
1995,238662
1996,238663
1997,237226
1998,237227
2000,237228
2001,237151
2002,237231
2003,237797
2004,237798
2005,237821
2006,237723
2008,238263
2010,238355
2013,238357
2014,238358
2016,237376
2020,237254
2021,237255
2023,237398
2024,237399
2049,238296
2050,238437
2051,238438
2052,238439
2053,238458
2054,238304
2055,238305
2056,238481
2057,238497
2058,238501
2059,238193
2060,237159
2061,237160
2065,237713
2066,237626
2067,237627
2068,237260
2069,237261
2070,238447
2075,238448
2076,238377
2090,238392
2091,238453
2092,238454
2093,237611
2094,237612
2096,238422
2097,238423
2098,237344
2110,237205
2115,237354
2116,237353
2117,237382
2118,237383
2119,237403
2120,336202
2121,336203
2124,238463
2125,238482
2132,238470
2133,238471
2134,238472
2135,238473
2136,238474
2137,238394
2138,237923
2139,238000
2140,238001
2141,238444
2142,238445
2143,238068
2149,238407
2152,238408
2153,238425
2154,238426
2155,238495
2156,238200
2157,238201
2158,237894
2159,237895
2160,238167
2161,238168
2162,237879
2163,237880
2164,237941
2165,237985
2166,238457
2167,238476
2168,238477
2169,238217
2171,238239
2172,238410
2173,238429
2174,238498
2175,238399
2176,238215
2177,238645
2178,238646
2179,238647
2180,238660
2181,238052
2275,237361
2280,238680
2329,238516
2330,238166
2331,238129
2332,238139
2333,237846
2334,237847
2335,237848
2336,237849
2337,237850
2338,238114
2339,238115
2340,238281
2341,238433
2342,238017
2351,238110
2353,237963
2354,237877
2355,237878
2356,244972
2357,238265
2358,238266
2359,238267
2360,238487
2362,238298
2363,237977
2364,237996
2365,238145
2366,238153
2367,238125
2368,245454
2369,245393
2370,245394
2371,245406
2372,245185
2373,245346
2374,236723
2376,245348
2378,245461
2379,242336
2380,245292
2381,238073
2385,238051
2386,238319
2387,238320
2389,238079
2392,238080
2393,238127
2394,238412
2395,238413
2396,238414
2397,238415
2399,237369
2400,238285
2401,238286
2402,238143
2403,238063
2406,238064
2408,237950
2411,237951
2414,238050
2415,238120
2416,238135
2417,237859
2418,237860
2419,238234
2421,238235
2422,238236
2423,238255
2424,238332
2432,239015
2433,239016
2434,238316
2435,238317
2436,238337
2442,238338
2443,238339
2444,238340
2445,237930
2446,238022
2452,238364
2453,238365
2454,238366
2455,238375
2456,238277
2457,238278
2458,238995
2467,238178
2468,238179
2469,238180
2470,238092
2473,238093
2484,238386
2507,245435
2508,241572
2509,239122
2510,239069
2511,239144
2512,239145
2513,239146
2514,239147
2515,239148
2516,238075
2537,238159
2538,245734
2539,237373
2540,237689
2541,237322
2542,237323
2543,237324
2544,237186
2545,238292
2546,238293
2547,238294
2548,238295
2549,238310
2551,237155
2552,238308
2553,237130
2554,238253
2555,238254
2556,238225
2557,238283
2558,238300
2559,237236
2561,237299
2562,241314
2563,241387
2564,237300
2565,237400
2568,238302
2569,238303
2570,238388
2575,237795
2576,237796
2577,238459
2578,238367
2579,238348
2581,238404
2582,238405
2585,237601
2589,237391
2590,237392
2591,237432
2592,237157
2593,237158
2594,237218
2595,237219
2597,237360
2598,237301
2599,237281
2600,237345
2601,237346
2602,237710
2603,237711
2604,238421
2606,239121
2607,238160
2608,238427
2609,241544
2610,238428
2611,238287
2612,238288
2613,238289
2614,238209
2615,238210
2620,238107
2621,238126
2626,238170
2627,238171
2628,238172
2629,238362
2630,238019
2631,238020
2632,238040
2633,238041
2634,242478
2636,238042
2637,238406
2639,238133
2641,238468
2643,238141
2645,238264
2647,238326
2649,238343
2650,238344
2651,238456
2652,238053
2653,238054
2656,238489
2657,238328
2658,238329
2659,238330
2660,238350
2661,238484
2662,238226
2663,237857
2664,237858
2665,237874
2666,237897
2667,238507
2668,238372
2670,238373
2671,238430
2672,238434
2673,238194
2674,238195
2675,238196
2676,238197
2678,238228
2683,237926
2684,238044
2685,238517
2686,238186
2688,237237
2690,238227
2691,238284
2693,238307
2694,245296
2695,238924
2696,239020
2698,239136
2703,237870
2704,238128
2705,238025
2706,238094
2708,238279
2713,238854
2714,238855
2715,238856
2716,238857
2718,238932
2723,237843
2724,237844
2725,237942
2726,238450
2732,238346
2733,238347
2734,238385
2735,238829
2736,238830
2737,238831
2738,238832
2739,238833
2740,238834
2741,238907
2742,239128
2743,239165
2744,238823
2745,238824
2746,238825
2747,238835
2749,237156
2750,238349
2751,238403
2752,237370
2753,237371
2754,237372
2755,238224
2756,238449
2757,238306
2758,238369
2759,237362
2760,237363
2761,237364
2762,237325
2766,238191
2767,238192
2769,238213
2772,238327
2773,238409
2782,238232
2786,238268
2788,237275
2791,237276
2793,237253
2795,237270
2796,237271
2797,237272
2798,237314
2799,237315
2800,238370
2804,238371
2810,238380
2811,238381
2812,238488
2817,238056
2818,238057
2819,237540
2823,238223
2824,238383
2828,238334
2829,238335
2830,238336
2831,238354
2832,237336
2833,237352
2835,238175
2837,237906
2838,238081
2840,238082
2841,238116
2843,241402
2844,238117
2845,237903
2846,237904
2847,237905
2848,237975
2850,238169
2851,238469
2855,237956
2857,237911
2858,237851
2859,238198
2860,238462
2862,238442
2863,238443
2865,244973
2868,238148
2869,237922
2870,237863
2871,237864
2874,237865
2875,238078
2878,237873
2879,238142
2880,238374
2881,238393
2882,238643
2883,238644
2884,238490
2886,238508
2889,238505
2890,238506
2893,238396
2897,237901
2898,237939
2899,237940
2908,237832
2910,237833
2912,237834
2914,237835
2919,238149
2920,238150
2923,238152
2927,238108
2928,238109
2929,239056
2941,237886
2942,237902
2943,237952
2944,237887
2945,237888
2946,237889
2947,238431
2948,238432
2949,238257
2950,238258
2951,238259
2952,238260
2963,238246
2964,238247
2965,238496
2966,238446
2967,238464
2969,238465
2970,238205
2971,238206
2972,238207
2973,238032
2974,238069
2975,238070
2976,237964
2977,238029
2978,238030
2979,238031
2980,239021
2981,237932
2982,237933
2983,237934
2984,237935
2995,237936
2996,237937
3006,237944
3007,237871
3009,237872
3010,237898
3011,237845
3013,238959
3014,238960
3015,238961
3016,238158
3017,238176
3018,237875
3019,237876
3023,238047
3026,238633
3029,237407
3030,237408
3031,237409
3033,238220
3034,237132
3039,238418
3040,238485
3041,245441
3042,237365
3043,238037
3044,238055
3045,237256
3046,237257
3047,237258
3048,237259
3049,237377
3052,237327
3053,237328
3054,238664
3055,238397
3062,238416
3063,242332
3064,238417
3065,237305
3066,237374
3067,237375
3068,237665
3069,237388
3070,237389
3071,237390
3072,237319
3073,239137
3074,239138
3075,238870
3079,239129
3080,239130
3081,239131
3082,238861
3083,238862
3084,239143
3085,239054
3086,238299
3087,238275
3088,238681
3089,238682
3090,238683
3091,237862
3092,238049
3093,238978
3094,239038
3095,239039
3096,239057
3097,238852
3099,239074
3105,238440
3106,237986
3107,238005
3108,237973
3109,237974
3110,238900
3111,238901
3112,238923
3113,238947
3114,238948
3115,239107
3116,239119
3117,239120
3118,239132
3119,239133
3120,239134
3121,239135
3126,238058
3128,239065
3129,238065
3130,238066
3131,238067
3132,239080
3133,239081
3134,238943
3135,238045
3136,239044
3138,239062
3139,239103
3140,239104
3141,238174
3142,238043
3143,238059
3145,237866
3146,237867
3147,237931
3148,238949
3149,238758
3150,238583
3151,238696
3157,238698
3158,238588
3159,238736
3160,238737
3161,239486
3162,239487
3163,239488
3164,239490
3165,239554
3166,238804
3167,238922
3168,238952
3169,238925
3170,238926
3171,238927
3172,238819
3173,238712
3174,238730
3175,238791
3176,238792
3177,238557
3178,238558
3179,238559
3180,238897
3181,238914
3182,238915
3183,238826
3184,238827
3185,238613
3186,238614
3187,238615
3188,238690
3189,238677
3196,238678
3204,238785
3205,238786
3206,238787
3207,238788
3210,238789
3211,238686
3212,238702
3214,238763
3215,238764
3216,238765
3217,238766
3218,238767
3219,238674
3220,238551
3221,238552
3222,238553
3223,238568
3229,238608
3230,239086
3231,239087
3233,239088
3234,238992
3237,238122
3238,238123
3240,238929
3242,238734
3243,239394
3247,238713
3248,238714
3252,238715
3256,238549
3258,238967
3260,238984
3261,239001
3263,241388
3264,239002
3267,237921
3268,239140
3269,239141
3271,239142
3275,238768
3276,238769
3277,238770
3278,238771
3279,238772
3280,239068
3281,238003
3282,238004
3283,237896
3286,238131
3288,238840
3292,238841
3293,238860
3294,238184
3295,237928
3296,237929
3297,237912
3298,237913
3299,237914
3300,238903
3301,238904
3302,238905
3303,238940
3304,238941
3307,238958
3308,238866
3313,238867
3314,238868
3315,238869
3316,239155
3317,239156
3319,239052
3320,239058
3321,238596
3322,238622
3323,238910
3324,239079
3325,239161
3326,239162
3328,239163
3330,238934
3331,238935
3332,238953
3333,238021
3334,238865
3335,238103
3336,238104
3337,238105
3339,238088
3340,238089
3341,238893
3342,239097
3343,239159
3344,239160
3345,238842
3346,239152
3347,239153
3348,239094
3349,238028
3350,238986
3351,239070
3352,239034
3353,239127
3354,238684
3355,238083
3356,238084
3358,237957
3359,237978
3361,237979
3362,238002
3364,238187
3365,238188
3366,238189
3368,238466
3369,238391
3370,238951
3371,239089
3372,239090
3373,239091
3376,241362
3377,239092
3378,239112
3379,238567
3380,238807
3381,238808
3382,238809
3383,238738
3385,238611
3387,241160
3388,241161
3389,238560
3390,238720
3393,238705
3396,238520
3397,238521
3398,238540
3399,238820
3400,238621
3401,238694
3402,238695
3403,238707
3404,238655
3405,239019
3407,239248
3408,239249
3409,238619
3412,239111
3416,239126
3419,238964
3420,238965
3421,238966
3422,238101
3423,238102
3424,238653
3427,238783
3428,238784
3429,238802
3433,238648
3434,238649
3435,238576
3436,239036
3439,239003
3442,238813
3443,238793
3446,238794
3447,238721
3448,238722
3449,238778
3450,238779
3451,238817
3452,238818
3453,238693
3454,238124
3455,238997
3456,239061
3457,239076
3458,238679
3459,238740
3460,238605
3461,238618
3463,238547
3465,238626
3467,238550
3472,238743
3473,238556
3474,238630
3477,238631
3485,238701
3488,239123
3490,237948
3491,238060
3492,238061
3493,238062
3494,237980
3495,237938
3496,237958
3497,239026
3498,239040
3499,239041
3500,239042
3501,239250
3502,237965
3503,237981
3504,238006
3505,238007
3506,238839
3507,238962
3508,238963
3510,238906
3511,238845
3513,239008
3514,237909
3515,237915
3516,237946
3517,239064
3518,238616
3519,238628
3520,238629
3521,238579
3522,238580
3524,238651
3525,238652
3526,238871
3527,238872
3528,238873
3529,239053
3530,237899
3531,238930
3532,238931
3533,238916
3534,238898
3535,238899
3536,238523
3537,239102
3539,239084
3542,238954
3547,238974
3551,239139
3552,239027
3553,239028
3559,239018
3560,237947
3561,238685
3562,238843
3563,238844
3564,239022
3565,239023
3566,239030
3567,239031
3568,238957
3569,238973
3570,238979
3571,238980
3574,238981
3576,238982
3577,238155
3578,238156
3579,238157
3580,238939
3581,238077
3583,237881
3584,239055
3585,238046
3586,239164
3587,239157
3589,239158
3591,238118
3592,238072
3593,237836
3594,237837
3595,237838
3596,238173
3598,238828
3599,238848
3600,238849
3602,238593
3603,238594
3604,238780
3605,238797
3606,238703
3607,238704
3609,238760
3611,238751
3615,238742
3618,238716
3627,238635
3628,238554
3630,238542
3631,238543
3635,238603
3636,238604
3637,238657
3639,238972
3644,238798
3648,238799
3650,238544
3651,238739
3652,238814
3655,238541
3657,238781
3658,238782
3659,238548
3660,238597
3661,239077
3662,238731
3663,238732
3664,238733
3666,238753
3667,238747
3669,238745
3670,238754
3671,238985
3672,238606
3673,238607
3674,238928
3675,238993
3678,238994
3680,239010
3682,239011
3684,238717
3686,239570
3688,239571
3690,239572
3691,239573
3692,239574
3693,238637
3694,241662
3695,242022
3696,238638
3697,238639
3698,238640
3699,239506
3700,238577
3701,238578
3702,238565
3703,238566
3704,238581
3705,238582
3706,245224
3707,238537
3710,238538
3713,238545
3714,238562
3715,238555
3716,239598
3718,239600
3719,239601
3720,239424
3721,238970
3722,238971
3723,238632
3724,239108
3725,239109
3726,238975
3728,239032
3729,239033
3732,238888
3733,237927
3734,238321
3735,238322
3737,238146
3739,237861
3742,238524
3744,238815
3745,238816
3747,238008
3748,239124
3750,239073
3751,239017
3752,239099
3753,239100
3755,239101
3756,238847
3757,241620
3758,241945
3759,239066
3760,239067
3761,239085
3762,239105
3763,239106
3764,239007
3765,239045
3766,239046
3767,239047
3768,239048
3769,239113
3770,239114
3771,239115
3772,239009
3773,238692
3774,238341
3775,241206
3776,238342
3777,238359
3778,238360
3779,238361
3780,239025
3781,238917
3782,238918
3783,238919
3784,238936
3785,238937
3786,238983
3787,238009
3788,238026
3789,238027
3790,238119
3792,238074
3793,238096
3794,238097
3795,238098
3796,237997
3797,237998
3798,237999
3799,238977
3800,238837
3801,238838
3802,239059
3803,237839
3804,237853
3805,239095
3806,239096
3807,239037
3808,239071
3810,239072
3812,238850
3813,238851
3814,238911
3815,237945
3816,237917
3817,237918
3818,237919
3819,237920
3820,239006
3821,239075
3822,239093
3823,237855
3825,239078
3826,238587
3827,238750
3837,238668
3839,238636
3840,238654
3841,238563
3842,238564
3843,238600
3844,238601
3845,238656
3847,238670
3848,238671
3849,238672
3850,238673
3851,239246
3852,239485
3854,239110
3855,238968
3856,238525
3857,238863
3858,238864
3859,238884
3860,238885
3861,238886
3862,238955
3863,238956
3864,238875
3865,238876
3866,238748
3868,238598
3869,238599
3870,238589
3871,238699
3872,238987
3873,238988
3874,238989
3875,238990
3876,239004
3877,239005
3878,238938
3879,238121
3880,238612
3881,238708
3882,238709
3884,238706
3885,238724
3886,238725
3887,238526
3888,238527
3889,238528
3890,238529
3891,238530
3892,238531
3893,238617
3894,239024
3895,238777
3896,238800
3897,238801
3898,238574
3899,238519
3900,239433
3901,239612
3902,238590
3903,238591
3904,238592
3905,238623
3906,238821
3911,238691
3912,238735
3913,238749
3914,238755
3915,238756
3916,238757
3917,238881
3918,239420
3919,239421
3920,239432
3921,238687
3922,238532
3923,238533
3924,238534
3925,238535
3926,238536
3928,238795
3929,238796
3930,238575
3931,239012
3932,238095
3933,238181
3934,238182
3936,238183
3937,238892
3938,238048
3939,239082
3940,239083
3941,239149
3942,239150
3944,239049
3945,239050
3946,239051
3947,238889
3949,238890
3950,238908
3952,238894
3953,238895
3954,238896
3955,237959
3956,237960
3957,237961
3958,237962
3959,237982
3960,237983
3961,237984
3962,238595
3963,238991
3964,238902
3965,238882
3966,238883
3967,238944
3968,238945
3969,238946
3971,238933
3972,238846
3973,237943
3974,238130
3975,239267
3976,239268
3977,239269
3978,239270
3979,238676
3980,238726
3981,238727
3982,239260
3983,238859
3984,238877
3985,238878
3986,238879
3987,238880
3988,239478
3990,239566
3991,239567
3992,239568
3993,239608
3994,239522
3995,239523
3997,239349
3998,239350
3999,239351
4000,239352
4001,239366
4002,239367
4003,245204
4005,239173
4006,239174
4007,239211
4008,239324
4009,239556
4010,239557
4011,239558
4012,239595
4013,239408
4014,239422
4015,239413
4016,239414
4017,245378
4018,238659
4019,239452
4020,239453
4021,239454
4022,239575
4023,239586
4024,239515
4025,239388
4026,239504
4027,239549
4028,239396
4029,239470
4030,239471
4031,239458
4032,239404
4033,239441
4034,239442
4035,239505
4039,239423
4040,239590
4041,239510
4042,239479
4043,239480
4045,239493
4049,239550
4050,239551
4054,239411
4055,239591
4056,239602
4057,239603
4058,239521
4060,239534
4061,239535
4062,239536
4063,239597
4064,239581
4065,239592
4066,239245
4067,239516
4068,239517
4069,239397
4070,245574
4071,242325
4072,239455
4073,239553
4074,239412
4075,239425
4077,239426
4078,239427
4079,239428
4081,239323
4083,239379
4085,239983
4086,239195
4089,239196
4090,239197
4091,239266
4093,239778
4094,239779
4095,239826
4096,239171
4097,239172
4098,239182
4099,239183
4100,239348
4102,239226
4104,240057
4105,239444
4107,239459
4108,240004
4109,239309
4111,239310
4123,239341
4124,239342
4125,239564
4126,239565
4127,239576
4128,239577
4129,239389
4130,239390
4131,240022
4132,239939
4134,239901
4135,239902
4137,239166
4139,239201
4141,239202
4142,239203
4143,239204
4146,239484
4147,238718
4148,238719
4149,238609
4150,238610
4153,238710
