"ID","PathID","NodeIndex","ContinentID","LocX","LocY","LocZ","Flags","Delay"
"128","8","9","0","-9625","-1769","109","0","0"
"129","8","10","0","-9693","-1586","131","0","0"
"130","8","11","0","-9805","-1424","111","0","0"
"131","8","12","0","-9674","-1306","118","0","0"
"132","8","13","0","-9575","-1177","128","0","0"
"133","8","14","0","-9488","-943","146","0","0"
"134","8","15","0","-9449","-726","154","0","0"
"135","8","16","0","-9487","-427","135","0","0"
"136","8","17","0","-9493","-158","146","0","0"
"137","8","18","0","-9241","3","173","0","0"
"138","8","19","0","-9133","270","161","0","0"
"2937","8","20","0","-9040","382","155","0","0"
"2938","8","21","0","-8917","414","134","0","0"
"2939","8","22","0","-8834","478","113","0","0"
"176","9","0","0","-8851","497","111","0","0"
"177","9","1","0","-8853","495","111","0","0"
"178","9","2","0","-8870","483","115","0","0"
"179","9","3","0","-8923","449","129","0","0"
"180","9","4","0","-9035","504","138","0","0"
"181","9","5","0","-9109","468","144","0","0"
"182","9","6","0","-9189","411","162","0","0"
"183","9","7","0","-9210","311","95","0","0"
"184","9","8","0","-9258","242","79","0","0"
"185","9","9","0","-9304","202","76","0","0"
"186","9","10","0","-9419","86","67","0","0"
"187","9","11","0","-9494","53","64","0","0"
"188","9","12","0","-9544","-53","64","0","0"
"189","9","13","0","-9550","-130","62","0","0"
"2888","9","14","0","-9578","-215","67","0","0"
"2889","9","15","0","-9619","-306","65","0","0"
"2890","9","16","0","-9614","-418","65","0","0"
"2891","9","17","0","-9588","-480","65","0","0"
"2892","9","18","0","-9617","-559","62","0","0"
"2893","9","19","0","-9631","-641","54","0","0"
"2894","9","20","0","-9656","-742","52","0","0"
"2895","9","21","0","-9645","-801","51","0","0"
"2896","9","22","0","-9585","-867","47","0","0"
"2897","9","23","0","-9590","-937","47","0","0"
"2898","9","24","0","-9622","-995","50","0","0"
"2899","9","25","0","-9636","-1074","52","0","0"
"2900","9","26","0","-9618","-1142","50","0","0"
"2901","9","27","0","-9644","-1218","47","0","0"
"2902","9","28","0","-9659","-1317","55","0","0"
"2903","9","29","0","-9670","-1393","60","0","0"
"2904","9","30","0","-9648","-1498","61","0","0"
"2905","9","31","0","-9627","-1536","60","0","0"
"2906","9","32","0","-9641","-1587","63","0","0"
"2907","9","33","0","-9617","-1675","63","0","0"
"2908","9","34","0","-9611","-1749","64","0","0"
"2909","9","35","0","-9619","-1820","60","0","0"
"2910","9","36","0","-9583","-1913","70","0","0"
"2911","9","37","0","-9529","-1970","86","0","0"
"2912","9","38","0","-9496","-2019","103","0","0"
"2913","9","39","0","-9493","-2051","109","0","0"
"2914","9","40","0","-9453","-2120","82","0","0"
"2915","9","41","0","-9418","-2207","73","0","0"
"2916","9","42","0","-9431","-2238","72","0","0"
"439","12","0","0","-4822","-1157","503","0","0"
"440","12","1","0","-4823","-1154","504","0","0"
"441","12","2","0","-4825","-1144","508","0","0"
"442","12","3","0","-4830","-1124","518","0","0"
"443","12","4","0","-4839","-1077","543","0","0"
"444","12","5","0","-4867","-1047","551","0","0"
"445","12","6","0","-4889","-1032","548","0","0"
"446","12","7","0","-4921","-1008","544","0","0"
"447","12","8","0","-4947","-972","540","0","0"
"448","12","9","0","-4957","-914","543","0","0"
"449","12","10","0","-4964","-901","543","0","0"
"450","12","11","0","-4987","-875","527","0","0"
"451","12","12","0","-5021","-833","507","0","0"
"452","12","13","0","-5066","-799","503","0","0"
"453","12","14","0","-5110","-793","504","0","0"
"454","12","15","0","-5156","-778","486","0","0"
"455","12","16","0","-5203","-713","480","0","0"
"456","12","17","0","-5366","-702","457","0","0"
"457","12","18","0","-5495","-662","442","0","0"
"1248","12","19","0","-5625","-671","439","0","0"
"1249","12","20","0","-5709","-584","433","0","0"
"1250","12","21","0","-5868","-569","453","0","0"
"1251","12","22","0","-6002","-664","468","0","0"
"1252","12","23","0","-6055","-676","491","0","0"
"1253","12","24","0","-6103","-702","500","0","0"
"1254","12","25","0","-6182","-759","471","0","0"
"1255","12","26","0","-6302","-807","425","0","0"
"1256","12","27","0","-6427","-833","376","0","0"
"1257","12","28","0","-6534","-879","342","0","0"
"1258","12","29","0","-6643","-845","294","0","0"
"1259","12","30","0","-6782","-862","284","0","0"
"1260","12","31","0","-6913","-911","281","0","0"
"1261","12","32","0","-6945","-993","272","0","0"
"1262","12","33","0","-7035","-1010","273","0","0"
"1263","12","34","0","-7107","-945","286","0","0"
"1264","12","35","0","-7178","-858","330","0","0"
"1265","12","36","0","-7220","-798","333","0","0"
"1266","12","37","0","-7376","-753","349","0","0"
"1267","12","38","0","-7513","-706","261","0","0"
"1268","12","39","0","-7625","-709","231","0","0"
"1269","12","40","0","-7817","-723","197","0","0"
"1270","12","41","0","-7879","-790","166","0","0"
"1271","12","42","0","-7972","-814","162","0","0"
"1272","12","43","0","-8125","-746","165","0","0"
"1273","12","44","0","-8154","-657","216","0","0"
"1274","12","45","0","-8154","-562","215","0","0"
"1275","12","46","0","-8242","-445","212","0","0"
"1276","12","47","0","-8289","-378","156","0","0"
"1277","12","48","0","-8372","-387","152","0","0"
"1278","12","49","0","-8434","-408","152","0","0"
"1279","12","50","0","-8518","-470","152","0","0"
"1280","12","51","0","-8576","-495","152","0","0"
"1281","12","52","0","-8649","-487","152","0","0"
"1314","12","53","0","-8724","-429","153","0","0"
"2702","12","54","0","-8782","-376","101","0","0"
"2703","12","55","0","-8887","-338","85","0","0"
"2704","12","56","0","-8978","-305","81","0","0"
"2705","12","57","0","-9023","-232","81","0","0"
"2706","12","58","0","-9081","-206","85","0","0"
"2707","12","59","0","-9107","-164","97","0","0"
"2708","12","60","0","-9135","-68","89","0","0"
"2709","12","61","0","-9150","1","86","0","0"
"2710","12","62","0","-9181","81","83","0","0"
"2711","12","63","0","-9131","164","115","0","0"
"2712","12","64","0","-9124","269","161","0","0"
"2713","12","65","0","-9039","381","156","0","0"
"2714","12","66","0","-8916","414","137","0","0"
"2715","12","67","0","-8833","481","112","0","0"
"503","13","0","0","-8847","496","111","0","0"
"504","13","1","0","-8849","495","111","0","0"
"505","13","2","0","-8867","483","114","0","0"
"506","13","3","0","-8935","454","127","0","0"
"507","13","4","0","-9034","493","143","0","0"
"508","13","5","0","-9109","470","157","0","0"
"509","13","6","0","-9213","427","162","0","0"
"510","13","7","0","-9273","275","151","0","0"
"511","13","8","0","-9287","34","153","0","0"
"512","13","9","0","-9231","-249","153","0","0"
"513","13","10","0","-9115","-320","144","0","0"
"514","13","11","0","-8984","-310","150","0","0"
"515","13","12","0","-8761","-406","154","0","0"
"516","13","13","0","-8644","-484","156","0","0"
"517","13","14","0","-8543","-488","156","0","0"
"518","13","15","0","-8434","-407","156","0","0"
"519","13","16","0","-8332","-383","156","0","0"
"520","13","17","0","-8272","-396","184","0","0"
"521","13","18","0","-8236","-435","216","0","0"
"522","13","19","0","-8182","-514","222","0","0"
"1315","13","20","0","-8139","-660","216","0","0"
"1316","13","21","0","-8033","-777","195","0","0"
"1317","13","22","0","-7895","-762","195","0","0"
"1318","13","23","0","-7733","-700","218","0","0"
"1319","13","24","0","-7513","-700","254","0","0"
"1320","13","25","0","-7381","-733","328","0","0"
"1321","13","26","0","-7301","-784","339","0","0"
"1322","13","27","0","-7159","-873","339","0","0"
"1323","13","28","0","-6971","-966","306","0","0"
"1324","13","29","0","-6733","-933","306","0","0"
"1325","13","30","0","-6532","-873","336","0","0"
"1326","13","31","0","-6359","-823","407","0","0"
"1327","13","32","0","-6225","-788","461","0","0"
"1328","13","33","0","-6100","-712","497","0","0"
"1329","13","34","0","-5952","-624","485","0","0"
"1330","13","35","0","-5733","-566","485","0","0"
"1331","13","36","0","-5532","-566","485","0","0"
"1332","13","37","0","-5332","-632","497","0","0"
"1333","13","38","0","-5225","-746","507","0","0"
"1334","13","39","0","-5068","-798","504","0","0"
"1335","13","40","0","-5023","-831","507","0","0"
"1336","13","41","0","-4987","-876","535","0","0"
"1337","13","42","0","-4965","-901","543","0","0"
"1338","13","43","0","-4942","-917","543","0","0"
"1339","13","44","0","-4889","-931","539","0","0"
"1340","13","45","0","-4870","-964","544","0","0"
"1341","13","46","0","-4855","-999","548","0","0"
"1342","13","47","0","-4839","-1034","550","0","0"
"1343","13","48","0","-4817","-1083","544","0","0"
"1344","13","49","0","-4751","-1095","529","0","0"
"1345","13","50","0","-4756","-1141","518","0","0"
"1346","13","51","0","-4795","-1150","512","0","0"
"2608","13","52","0","-4821","-1155","503","0","0"
"741","15","0","0","-5426","-2932","349","0","0"
"742","15","1","0","-5429","-2933","350","0","0"
"743","15","2","0","-5469","-2926","361","0","0"
"744","15","3","0","-5512","-2850","374","0","0"
"745","15","4","0","-5460","-2741","412","0","0"
"746","15","5","0","-5500","-2647","469","0","0"
"747","15","6","0","-5505","-2569","486","0","0"
"748","15","7","0","-5514","-2437","432","0","0"
"749","15","8","0","-5543","-2295","501","0","0"
"750","15","9","0","-5506","-2210","492","0","0"
"751","15","10","0","-5532","-2134","433","0","0"
"752","15","11","0","-5587","-2064","404","0","0"
"753","15","12","0","-5601","-1978","404","0","0"
"754","15","13","0","-5610","-1856","413","0","0"
"755","15","14","0","-5641","-1791","407","0","0"
"756","15","15","0","-5656","-1747","417","0","0"
"757","15","16","0","-5657","-1648","439","0","0"
"758","15","17","0","-5686","-1582","403","0","0"
"759","15","18","0","-5667","-1473","417","0","0"
"760","15","19","0","-5650","-1341","423","0","0"
"761","15","20","0","-5549","-1189","467","0","0"
"762","15","21","0","-5434","-1016","519","0","0"
"763","15","22","0","-5305","-835","576","0","0"
"764","15","23","0","-5173","-787","552","0","0"
"765","15","24","0","-5077","-791","523","0","0"
"766","15","25","0","-5020","-836","504","0","0"
"767","15","26","0","-4987","-875","527","0","0"
"768","15","27","0","-4964","-901","543","0","0"
"769","15","28","0","-4947","-916","543","0","0"
"770","15","29","0","-4886","-937","539","0","0"
"771","15","30","0","-4870","-964","544","0","0"
"772","15","31","0","-4858","-994","548","0","0"
"773","15","32","0","-4845","-1024","550","0","0"
"774","15","33","0","-4822","-1054","546","0","0"
"775","15","34","0","-4783","-1065","534","0","0"
"776","15","35","0","-4746","-1095","525","0","0"
"777","15","36","0","-4754","-1138","523","0","0"
"778","15","37","0","-4798","-1150","512","0","0"
"779","15","38","0","-4822","-1156","503","0","0"
"650","16","0","0","-4822","-1157","503","0","0"
"651","16","1","0","-4823","-1155","503","0","0"
"652","16","2","0","-4825","-1144","508","0","0"
"653","16","3","0","-4830","-1124","517","0","0"
"654","16","4","0","-4839","-1077","543","0","0"
"655","16","5","0","-4867","-1047","550","0","0"
"656","16","6","0","-4889","-1032","548","0","0"
"657","16","7","0","-4921","-1008","544","0","0"
"658","16","8","0","-4947","-972","540","0","0"
"659","16","9","0","-4951","-919","543","0","0"
"660","16","10","0","-4973","-894","543","0","0"
"661","16","11","0","-4990","-871","529","0","0"
"662","16","12","0","-5020","-834","505","0","0"
"663","16","13","0","-5064","-798","507","0","0"
"664","16","14","0","-5123","-795","511","0","0"
"665","16","15","0","-5200","-812","530","0","0"
"666","16","16","0","-5220","-1011","514","0","0"
"667","16","17","0","-5481","-1210","506","0","0"
"668","16","18","0","-5561","-1500","436","0","0"
"669","16","19","0","-5527","-1692","407","0","0"
"670","16","20","0","-5506","-1765","405","0","0"
"671","16","21","0","-5521","-1917","409","0","0"
"672","16","22","0","-5569","-1999","416","0","0"
"673","16","23","0","-5557","-2089","416","0","0"
"2720","16","24","0","-5511","-2158","465","0","0"
"2721","16","25","0","-5509","-2208","494","0","0"
"2722","16","26","0","-5510","-2288","507","0","0"
"2723","16","27","0","-5503","-2418","434","0","0"
"2724","16","28","0","-5452","-2503","483","0","0"
"2725","16","29","0","-5404","-2580","498","0","0"
"2726","16","30","0","-5413","-2639","467","0","0"
"2727","16","31","0","-5406","-2728","407","0","0"
"2728","16","32","0","-5420","-2800","381","0","0"
"2729","16","33","0","-5410","-2867","359","0","0"
"2730","16","34","0","-5421","-2928","350","0","0"
"838","17","0","0","-3791","-782","10","0","0"
"839","17","1","0","-3790","-786","12","0","0"
"840","17","2","0","-3788","-798","15","0","0"
"841","17","3","0","-3787","-830","24","0","0"
"842","17","4","0","-3793","-874","33","0","0"
"843","17","5","0","-3854","-909","33","0","0"
"844","17","6","0","-3956","-908","41","0","0"
"845","17","7","0","-4050","-921","117","0","0"
"846","17","8","0","-4116","-942","175","0","0"
"847","17","9","0","-4259","-973","305","0","0"
"848","17","10","0","-4411","-961","499","0","0"
"849","17","11","0","-4566","-900","663","0","0"
"850","17","12","0","-4660","-934","778","0","0"
"851","17","13","0","-4732","-915","832","0","0"
"852","17","14","0","-4827","-838","812","0","0"
"853","17","15","0","-4893","-765","752","0","0"
"854","17","16","0","-5002","-631","614","0","0"
"855","17","17","0","-5060","-706","548","0","0"
"856","17","18","0","-5046","-786","511","0","0"
"857","17","19","0","-5019","-834","506","0","0"
"858","17","20","0","-4986","-874","527","0","0"
"859","17","21","0","-4965","-901","543","0","0"
"860","17","22","0","-4946","-917","543","0","0"
"861","17","23","0","-4893","-926","538","0","0"
"862","17","24","0","-4870","-967","544","0","0"
"863","17","25","0","-4856","-998","548","0","0"
"864","17","26","0","-4845","-1024","550","0","0"
"2570","17","27","0","-4823","-1054","540","0","0"
"2571","17","28","0","-4779","-1066","529","0","0"
"2572","17","29","0","-4740","-1105","525","0","0"
"2573","17","30","0","-4749","-1137","518","0","0"
"2574","17","31","0","-4785","-1164","510","0","0"
"2575","17","32","0","-4822","-1156","503","0","0"
"895","18","0","0","-4822","-1157","502","0","0"
"896","18","1","0","-4823","-1155","503","0","0"
"897","18","2","0","-4825","-1144","508","0","0"
"898","18","3","0","-4833","-1111","524","0","0"
"899","18","4","0","-4839","-1077","543","0","0"
"900","18","5","0","-4867","-1048","550","0","0"
"901","18","6","0","-4889","-1032","548","0","0"
"902","18","7","0","-4921","-1008","544","0","0"
"903","18","8","0","-4947","-972","540","0","0"
"904","18","9","0","-4957","-914","543","0","0"
"905","18","10","0","-4965","-902","543","0","0"
"906","18","11","0","-4986","-875","527","0","0"
"907","18","12","0","-5021","-832","507","0","0"
"908","18","13","0","-5059","-804","507","0","0"
"909","18","14","0","-5123","-793","507","0","0"
"910","18","15","0","-5193","-822","495","0","0"
"911","18","16","0","-5233","-1022","528","0","0"
"912","18","17","0","-5253","-1268","572","0","0"
"913","18","18","0","-5233","-1600","541","0","0"
"914","18","19","0","-5110","-1708","532","0","0"
"2662","18","20","0","-4948","-1704","539","0","0"
"2663","18","21","0","-4818","-1683","540","0","0"
"2664","18","22","0","-4642","-1643","539","0","0"
"2665","18","23","0","-4466","-1599","513","0","0"
"2666","18","24","0","-4333","-1466","447","0","0"
"2667","18","25","0","-4166","-1299","339","0","0"
"2668","18","26","0","-3966","-1099","180","0","0"
"2669","18","27","0","-3826","-949","68","0","0"
"2670","18","28","0","-3781","-840","23","0","0"
"2671","18","29","0","-3788","-794","15","0","0"
"2672","18","30","0","-3792","-783","10","0","0"
"1046","20","0","0","1570","269","-41","0","0"
"1047","20","1","0","1562","249","-38","0","0"
"1048","20","2","0","1578","219","-31","0","0"
"1049","20","3","0","1607","219","-28","0","0"
"1050","20","4","0","1631","239","-29","0","0"
"1051","20","5","0","1663","239","-33","0","0"
"1052","20","6","0","1733","243","-40","0","0"
"1053","20","7","0","1751","264","-42","0","0"
"1054","20","8","0","1744","293","-44","0","0"
"1055","20","9","0","1719","327","-42","0","0"
"1056","20","10","0","1685","365","-26","0","0"
"1057","20","11","0","1683","386","1","0","0"
"1058","20","12","0","1702","420","5","0","0"
"1059","20","13","0","1726","474","1","0","0"
"1060","20","14","0","1710","513","-2","0","0"
"1061","20","15","0","1683","546","-2","0","0"
"1062","20","16","0","1681","590","1","0","0"
"1063","20","17","0","1687","623","17","0","0"
"1064","20","18","0","1658","645","33","0","0"
"1065","20","19","0","1616","645","49","0","0"
"2251","20","20","0","1591","674","57","0","0"
"2252","20","21","0","1600","718","77","0","0"
"2253","20","22","0","1640","730","89","0","0"
"3036","20","23","0","1691","726","83","0","0"
"3037","20","24","0","1756","723","66","0","0"
"3038","20","25","0","1792","645","54","0","0"
"3039","20","26","0","1761","583","55","0","0"
"3040","20","27","0","1664","548","41","0","0"
"3041","20","28","0","1567","578","49","0","0"
"3042","20","29","0","1491","630","54","0","0"
"3043","20","30","0","1437","706","52","0","0"
"3044","20","31","0","1383","812","57","0","0"
"3045","20","32","0","1351","900","61","0","0"
"3046","20","33","0","1337","994","62","0","0"
"3047","20","34","0","1296","1077","61","0","0"
"3048","20","35","0","1288","1174","60","0","0"
"3049","20","36","0","1259","1279","76","0","0"
"3050","20","37","0","1284","1368","66","0","0"
"3051","20","38","0","1211","1414","56","0","0"
"3052","20","39","0","1128","1499","42","0","0"
"3053","20","40","0","1072","1532","36","0","0"
"3054","20","41","0","1006","1531","40","0","0"
"3055","20","42","0","942","1503","48","0","0"
"3056","20","43","0","872","1514","48","0","0"
"3057","20","44","0","794","1556","62","0","0"
"3058","20","45","0","676","1576","100","0","0"
"3059","20","46","0","619","1592","137","0","0"
"3060","20","47","0","552","1587","142","0","0"
"3061","20","48","0","504","1555","141","0","0"
"9531","20","49","0","477","1536","135","0","0"
"1066","21","0","0","471","1533","133","0","0"
"1067","21","1","0","460","1527","134","0","0"
"1068","21","2","0","406","1497","143","0","0"
"1069","21","3","0","364","1462","132","0","0"
"1070","21","4","0","302","1432","134","0","0"
"1071","21","5","0","259","1382","145","0","0"
"1072","21","6","0","268","1310","121","0","0"
"1073","21","7","0","398","1234","95","0","0"
"1074","21","8","0","553","1233","94","0","0"
"1075","21","9","0","639","1210","100","0","0"
"1076","21","10","0","737","1219","69","0","0"
"1077","21","11","0","883","1200","65","0","0"
"1078","21","12","0","991","1194","72","0","0"
"1079","21","13","0","1071","1163","56","0","0"
"1080","21","14","0","1130","1132","56","0","0"
"2756","21","15","0","1200","1144","54","0","0"
"2757","21","16","0","1278","1080","61","0","0"
"2758","21","17","0","1328","1001","62","0","0"
"2759","21","18","0","1354","901","61","0","0"
"2760","21","19","0","1399","767","55","0","0"
"2761","21","20","0","1502","620","78","0","0"
"2762","21","21","0","1633","624","104","0","0"
"2763","21","22","0","1731","642","94","0","0"
"2764","21","23","0","1798","672","91","0","0"
"2765","21","24","0","1787","729","93","0","0"
"2766","21","25","0","1691","726","90","0","0"
"2767","21","26","0","1640","730","89","0","0"
"2768","21","27","0","1600","718","77","0","0"
"2769","21","28","0","1591","674","57","0","0"
"2770","21","29","0","1616","645","49","0","0"
"2771","21","30","0","1658","645","33","0","0"
"2772","21","31","0","1687","623","17","0","0"
"2773","21","32","0","1681","590","1","0","0"
"2774","21","33","0","1683","546","-2","0","0"
"2775","21","34","0","1710","513","-2","0","0"
"3062","21","35","0","1726","474","1","0","0"
"3063","21","36","0","1702","420","5","0","0"
"3064","21","37","0","1683","386","1","0","0"
"3065","21","38","0","1687","352","-38","0","0"
"3066","21","39","0","1715","331","-42","0","0"
"3067","21","40","0","1741","292","-42","0","0"
"3068","21","41","0","1751","264","-42","0","0"
"3069","21","42","0","1733","243","-38","0","0"
"3070","21","43","0","1663","239","-30","0","0"
"3071","21","44","0","1638","237","-26","0","0"
"3072","21","45","0","1606","217","-26","0","0"
"3073","21","46","0","1573","225","-34","0","0"
"3074","21","47","0","1568","268","-42","0","0"
"1086","22","0","0","-10515","-1259","42","0","0"
"1087","22","1","0","-10516","-1253","43","0","0"
"1088","22","2","0","-10519","-1240","46","0","0"
"1089","22","3","0","-10516","-1184","69","0","0"
"1090","22","4","0","-10450","-1142","95","0","0"
"1091","22","5","0","-10255","-1084","100","0","0"
"1092","22","6","0","-10046","-948","115","0","0"
"1093","22","7","0","-9922","-785","107","0","0"
"1094","22","8","0","-9855","-631","103","0","0"
"1095","22","9","0","-9602","-509","141","0","0"
"1096","22","10","0","-9452","-360","149","0","0"
"1097","22","11","0","-9458","-166","124","0","0"
"1098","22","12","0","-9342","98","147","0","0"
"1099","22","13","0","-9153","200","160","0","0"
"1100","22","14","0","-9035","378","156","0","0"
"1101","22","15","0","-8917","416","136","0","0"
"9181","22","16","0","-8836","477","114","0","0"
"1103","23","0","0","-8851","497","111","0","0"
"1104","23","1","0","-8853","495","111","0","0"
"1105","23","2","0","-8868","483","113","0","0"
"1106","23","3","0","-8935","445","131","0","0"
"1107","23","4","0","-9022","498","139","0","0"
"1108","23","5","0","-9109","472","151","0","0"
"1109","23","6","0","-9305","378","159","0","0"
"1110","23","7","0","-9594","278","132","0","0"
"1111","23","8","0","-9860","281","113","0","0"
"1112","23","9","0","-10052","292","100","0","0"
"1113","23","10","0","-10172","221","98","0","0"
"1114","23","11","0","-10354","202","86","0","0"
"1115","23","12","0","-10441","206","85","0","0"
"1116","23","13","0","-10612","98","103","0","0"
"1117","23","14","0","-10805","-181","106","0","0"
"1118","23","15","0","-10886","-507","120","0","0"
"1119","23","16","0","-10624","-740","148","0","0"
"1120","23","17","0","-10569","-1030","132","0","0"
"1121","23","18","0","-10523","-1186","68","0","0"
"1122","23","19","0","-10515","-1261","45","0","0"
"1124","24","0","0","0","-860","60","0","0"
"1125","24","1","0","-1","-857","60","0","0"
"1126","24","2","0","-1","-841","64","0","0"
"1127","24","3","0","4","-830","66","0","0"
"1128","24","4","0","53","-788","73","0","0"
"1129","24","5","0","122","-754","74","0","0"
"1130","24","6","0","186","-725","100","0","0"
"1131","24","7","0","280","-651","135","0","0"
"1132","24","8","0","351","-608","158","0","0"
"1133","24","9","0","419","-621","173","0","0"
"1134","24","10","0","497","-602","181","0","0"
"1135","24","11","0","554","-584","191","0","0"
"1136","24","12","0","615","-531","188","0","0"
"1137","24","13","0","627","-457","175","0","0"
"1138","24","14","0","626","-375","162","0","0"
"1139","24","15","0","665","-343","156","0","0"
"1140","24","16","0","721","-340","146","0","0"
"1141","24","17","0","756","-318","143","0","0"
"1142","24","18","0","782","-298","159","0","0"
"1143","24","19","0","851","-254","167","0","0"
"1144","24","20","0","932","-254","149","0","0"
"1145","24","21","0","1037","-269","60","0","0"
"1146","24","22","0","1089","-243","41","0","0"
"1147","24","23","0","1208","-250","42","0","0"
"1148","24","24","0","1307","-109","74","0","0"
"1149","24","25","0","1305","264","65","0","0"
"1150","24","26","0","1463","469","76","0","0"
"1151","24","27","0","1674","490","66","0","0"
"1152","24","28","0","1840","506","61","0","0"
"2779","24","29","0","1927","605","86","0","0"
"2780","24","30","0","1891","707","91","0","0"
"2781","24","31","0","1780","757","69","0","0"
"2782","24","32","0","1724","734","69","0","0"
"2783","24","33","0","1691","726","87","0","0"
"2784","24","34","0","1640","730","89","0","0"
"2785","24","35","0","1600","718","77","0","0"
"2786","24","36","0","1591","674","57","0","0"
"2787","24","37","0","1616","645","49","0","0"
"2788","24","38","0","1658","645","33","0","0"
"2789","24","39","0","1687","623","17","0","0"
"2790","24","40","0","1681","590","1","0","0"
"2791","24","41","0","1683","546","-2","0","0"
"2792","24","42","0","1710","513","-2","0","0"
"2793","24","43","0","1726","474","1","0","0"
"2794","24","44","0","1702","420","5","0","0"
"2795","24","45","0","1683","386","1","0","0"
"2796","24","46","0","1687","352","-38","0","0"
"2797","24","47","0","1715","331","-42","0","0"
"2798","24","48","0","1741","292","-42","0","0"
"2799","24","49","0","1751","264","-42","0","0"
"2800","24","50","0","1733","243","-38","0","0"
"2801","24","51","0","1663","239","-30","0","0"
"3100","24","52","0","1638","237","-26","0","0"
"3101","24","53","0","1606","217","-26","0","0"
"9492","24","54","0","1573","225","-34","0","0"
"9493","24","55","0","1568","268","-42","0","0"
"2269","25","0","0","1568","268","-41","0","0"
"2270","25","1","0","1563","250","-38","0","0"
"2271","25","2","0","1576","220","-31","0","0"
"2272","25","3","0","1606","217","-26","0","0"
"2273","25","4","0","1630","239","-28","0","0"
"2274","25","5","0","1663","239","-35","0","0"
"2275","25","6","0","1738","242","-38","0","0"
"2276","25","7","0","1748","278","-44","0","0"
"2277","25","8","0","1726","319","-47","0","0"
"2278","25","9","0","1687","352","-38","0","0"
"2279","25","10","0","1683","386","1","0","0"
"2280","25","11","0","1702","420","5","0","0"
"2281","25","12","0","1726","474","1","0","0"
"2282","25","13","0","1710","513","-2","0","0"
"2283","25","14","0","1683","546","-2","0","0"
"2284","25","15","0","1681","590","1","0","0"
"2285","25","16","0","1687","623","17","0","0"
"2286","25","17","0","1658","645","33","0","0"
"2287","25","18","0","1616","645","49","0","0"
"2288","25","19","0","1591","674","57","0","0"
"2289","25","20","0","1600","718","77","0","0"
"2290","25","21","0","1640","730","89","0","0"
"2291","25","22","0","1691","726","90","0","0"
"3079","25","23","0","1794","727","92","0","0"
"3080","25","24","0","1834","642","73","0","0"
"3081","25","25","0","1819","575","74","0","0"
"3082","25","26","0","1700","542","65","0","0"
"3083","25","27","0","1596","564","70","0","0"
